user_id;sex;age;university;graduation_year
1030;Муж;52;КГТУ-КАИ им. Туполева;1992
1036;Муж;37;ВКА им. Можайского;2002
1037;Муж;43;СибГТУ;2007
1038;Жен;30;ПГТУ;2009
1041;Муж;29;ЧГУ им. Ульянова;2009
1042;Муж;30;МГУТУ;2012
1043;Муж;56;МГУ;1982
1044;Муж;24;МИРЭА;2015
1045;Муж;40;ИжГСХА;1998
1046;Муж;35;МОСУ;2005
1047;Муж;25;ОГАУ;2014
1048;Муж;31;УГАТУ;N/A
1049;Жен;38;ДГУ;1999
1050;Муж;40;СевКавГТУ;N/A
1051;Муж;50;ИГХТУ;1988
1052;Муж;45;НГТУ;1992
1053;Муж;49;ГУЗ;1991
1054;Муж;35;МГУ им. Огарева;2004
1056;Муж;23;ВолГУ;2014
1058;Муж;27;РГСУ;2012
1059;Муж;25;СКГМИ;2014
1060;Жен;28;ЮФУ;2012
1061;Муж;42;КНИТУ-КАИ;1997
1062;Муж;26;ВолГУ;2012
1063;Муж;27;ВлГУ;N/A
1065;Муж;44;РГУПС;1998
1066;Жен;35;ННГАСУ;2008
1067;Муж;29;КГТУ;N/A
1068;Жен;40;РГАЗУ;2009
1069;Муж;33;СПбГУ ИТМО;2007
1071;Муж;30;ДВФУ;N/A
1072;Муж;31;ВлГУ;2008
1073;Жен;34;КГТУ-КАИ им. Туполева;2011
1074;Жен;38;ННГАСУ;N/A
1075;Муж;43;РОАТ МИИТ;1999
1076;Муж;40;ВолгГТУ;1998
1077;Муж;51;ВКА им. Можайского;1987
1078;Муж;45;ПГУТИ;N/A
1080;Муж;24;МГЭИ;2015
1081;Муж;29;ИрГТУ;2011
1082;Муж;26;УлГУ;2010
1083;Жен;32;ЮГУ;2006
1085;Муж;40;МГИМО;1999
1086;Жен;36;МГОУ им. Черномырдина;2014
1087;Муж;39;МГГУ;1997
1090;Жен;31;БГУЭП;2007
1093;Муж;35;ВолгГТУ;N/A
1094;Муж;39;ТюмГНГУ;N/A
1095;Муж;38;ДПИ НГТУ;2001
1096;Муж;28;СГАСУ;2010
1098;Муж;40;ПГТА;2008
1100;Муж;40;НГТУ им. Алексеева;2000
1102;Муж;43;РосНОУ;2005
1103;Муж;36;МГГУ;2002
1104;Муж;36;ТГТУ;2003
1105;Жен;33;МГУТУ;N/A
1106;Муж;44;РОАТ МИИТ;2005
1107;Муж;39;МГЮА им. О. Е. Кутафина;N/A
1108;Муж;43;МИИГАиК;N/A
1109;Муж;26;РГСУ;2012
1111;Жен;32;РГУТиС;2007
1112;Жен;43;МГЮА им. О. Е. Кутафина;N/A
1114;Муж;27;МГТУ Станкин;2014
1115;Жен;32;МГУПИ;2006
1117;Жен;36;КНИТУ-КАИ им. А. Н. Туполева;N/A
1119;Жен;46;МГУ;1994
1120;Муж;26;МИЭТ;2012
1121;Муж;57;МАИ;N/A
1122;Жен;51;МГОУ;1989
1123;Муж;40;МГУ;N/A
1124;Муж;42;ВГТУ;2002
1125;Муж;36;ТУСУР;2002
1126;Муж;27;ТвГУ;2012
1127;Муж;38;МАО;1999
1128;Жен;46;ЮФУ;2000
1129;Муж;48;НГУЭУ;2007
1130;Муж;35;СГА;2010
1133;Муж;34;ГГАУ;2005
1134;Муж;25;МАТИ;N/A
1135;Муж;25;МГУЛ;2014
1137;Муж;42;ТулГУ;1996
1139;Муж;39;МАИ;2000
1140;Муж;46;ИвГУ;N/A
1143;Муж;30;МГТУ им. Косыгина;N/A
1144;Муж;44;МГУПС-МИИТ;1995
1145;Муж;43;МГУ;N/A
1146;Муж;53;МАДИ;1991
1149;Муж;34;СГТУ;2004
1150;Муж;26;ПГТУ;2012
1151;Муж;28;МГОУ;2010
1152;Муж;36;МИРЭА;N/A
1154;Муж;38;ХТИ;1999
1155;Муж;37;РГУ им. Есенина;2009
1157;Муж;33;ЯГТУ;N/A
1158;Муж;35;СГА;2005
1159;Муж;40;СтГАУ;1999
1161;Муж;56;НГТУ им. Алексеева;N/A
1162;Жен;50;МГТУ им. Н. Э. Баумана;N/A
1163;Муж;35;МГЭИ;2005
1164;Жен;37;МГГУ;2001
1167;Муж;41;ТПУ;N/A
1168;Муж;39;БГТУ им. Шухова;N/A
1169;Муж;29;СПбГПУ Политех;N/A
1170;Жен;28;СПбГЭУ;2010
1171;Муж;37;БГТУ им. Шухова;2001
1172;Муж;56;МГУ им. адмирала Невельского;1985
1173;Муж;27;УрФУ;2011
1175;Жен;36;УрГЭУ;2011
1176;Муж;40;СибАДИ;N/A
1177;Муж;44;МИЭП;2005
1178;Жен;48;МФЮА;2007
1179;Муж;27;ВИБ;N/A
1180;Муж;32;ЧелГУ;2006
1182;Муж;36;БелГУ;2001
1185;Муж;29;ВГАВТ;2009
1187;Муж;28;УрГУПС;2011
1188;Муж;31;ВлГУ;N/A
1190;Муж;35;КГЭУ;N/A
1191;Муж;26;КГТУ-КАИ им. Туполева;2012
1192;Муж;54;ВолгГТУ;1985
1195;Муж;31;ВПИ;2008
1196;Жен;33;ИНЭКА;N/A
1197;Жен;35;СГАУ;2004
1199;Муж;39;ВПИ;2008
1200;Жен;35;СГУ;2004
1201;Муж;29;КубГУ;2009
1203;Муж;40;"МГТУ ""МАМИ""";2015
1204;Муж;34;УГЛТУ;2006
1205;Муж;32;ОмГУПС;2007
1206;Муж;41;ВГАУ им. Императора Петра I;2015
1207;Муж;39;ОГАУ;1999
1208;Муж;24;БГТУ;2014
1209;Муж;35;ИГСХА;2003
1211;Жен;42;МГУ;2007
1212;Муж;37;КузГТУ;2004
1213;Жен;27;КемГУ;2011
1217;Муж;26;СПбГУТ им. Бонч-Бруевича;N/A
1218;Муж;30;КГТУ;2013
1219;Муж;40;ВолгГТУ;2012
1220;Муж;34;МГУПИ;2006
1222;Муж;27;МЭСИ;N/A
1224;Муж;45;СамГУПС;2007
1226;Муж;38;ВолгГАСУ;2000
1227;Жен;46;РГАУ-МСХА им. Тимирязева;1993
1229;Муж;29;РосЗИТЛП;N/A
1230;Муж;55;СПбГПУ Политех;1985
1231;Муж;39;МГАКХиС;N/A
1232;Муж;36;ИНЭП;2002
1234;Муж;38;МИЭТ;2003
1235;Муж;35;"МГТУ ""МАМИ""";2003
1240;Муж;26;ИжГТУ;N/A
1242;Муж;36;МГАВТ;2002
1243;Муж;37;СГУПС;2001
1244;Муж;45;НГТУ;1994
1245;Жен;41;ПГУ;1993
1246;Муж;42;ВВВУТ;1995
1249;Жен;48;СГА;2011
1250;Муж;35;КГУ;2003
1252;Муж;36;УдГУ;2008
1253;Муж;48;ВолГУ;1995
1254;Муж;34;МАТИ;2004
1255;Жен;47;МГТУ им. Носова;2007
1259;Муж;39;ЯрГУ им. П. Г. Демидова;1999
1260;Муж;38;СГА;2004
1262;Муж;31;КубГТУ;2008
1263;Муж;31;ТулГУ;2007
1264;Муж;36;РосНОУ;2004
1265;Муж;31;МАДИ;2007
1267;Муж;35;МГАВТ;N/A
1269;Жен;37;МИРЭА;2002
1271;Муж;41;ОмГТУ;1997
1272;Муж;37;ВГАУ им. Императора Петра I;2001
1274;Жен;34;ХГУ;2011
1275;Жен;39;СамГУ;N/A
1278;Муж;24;ЧелГУ;2015
1279;Жен;53;ПГСГА;1991
1280;Жен;42;АТиСО;2007
1281;Жен;32;СГУ;2006
1283;Муж;39;СГУ им. Чернышевского;2002
1287;Жен;51;ВЗФЭИ;N/A
1290;Муж;31;БУПК;2007
1291;Муж;46;МИФИ;1994
1292;Муж;38;ПГСХА;2000
1293;Муж;35;ПГПУ им. Белинского;2005
1294;Муж;40;НГТУ им. Алексеева;N/A
1295;Муж;38;СибГИУ;2001
1296;Жен;41;МПСИ;2004
1297;Жен;36;ЮФУ;2002
1298;Жен;31;МАТИ;2007
1299;Муж;58;БГАРФ;N/A
1300;Муж;31;УГЛТУ;2006
1302;Муж;29;ТюмГАСУ;2009
1303;Муж;36;МГСУ-МИСИ;N/A
1304;Муж;33;СГАУ;2005
1305;Жен;56;ВятГУ;N/A
1306;Муж;34;АГУ;2004
1307;Муж;29;ИжГТУ;2009
1309;Жен;55;ЮУрГУ;1983
1310;Муж;27;МИЭТ;2011
1311;Жен;33;ПГТА;2005
1312;Жен;49;МГУПИ;N/A
1315;Жен;33;МЭСИ;2005
1316;Жен;34;РГТЭУ;N/A
1317;Жен;47;ВГУ;1991
1318;Муж;30;КубГУ;N/A
1319;Муж;43;ЮРГТУ;1998
1320;Жен;29;КубГУ;2010
1321;Жен;44;МГОУ им. Черномырдина;2007
1323;Муж;30;МФПА;2010
1326;Муж;46;УГНТУ;1993
1328;Муж;48;МГУ;N/A
1330;Жен;43;АГУ;1999
1331;Муж;49;ВКА им. Можайского;1989
1333;Муж;34;РГАТУ;2004
1334;Муж;42;ИвГУ;N/A
1335;Муж;32;СПбГУТ им. Бонч-Бруевича;2006
1337;Жен;38;СПбГПУ Политех;2001
1339;Муж;33;МГТУ МИРЭА;N/A
1340;Муж;35;ОГУ;N/A
1341;Муж;47;МИЭМ;N/A
1342;Муж;33;БУПК;2007
1343;Муж;29;ВГАСУ;N/A
1344;Муж;31;БГУ;2007
1345;Муж;37;РМАТ;N/A
1347;Жен;43;УрФУ;1995
1350;Муж;39;РГРТУ;2001
1352;Муж;35;КГСХА;2003
1353;Муж;33;ИГАСУ;2005
1355;Муж;47;КГМУ;1989
1356;Жен;58;ЯГПУ им. Ушинского;1981
1357;Муж;25;ПетрГУ;2014
1358;Муж;45;СПбГУ;N/A
1359;Муж;42;БГТУ;1997
1360;Муж;49;АГТУ;1991
1361;Муж;59;ПетрГУ;1982
1364;Муж;25;ПсковГУ;2014
1365;Жен;27;РГАЗУ;N/A
1366;Муж;33;РГАУ-МСХА им. Тимирязева;2005
1367;Муж;31;АГТУ;2007
1368;Жен;29;СПбГЭУ;2009
1370;Жен;56;РГСУ;1983
1371;Жен;53;ПГТУ;1986
1372;Муж;24;БГАРФ;2014
1373;Муж;35;СПбГЭУ;2003
1375;Жен;23;ТюмГНГУ;2015
1376;Муж;27;ОГУ;2011
1377;Муж;25;СПбГУ;2013
1378;Жен;36;КГСХА;2004
1380;Муж;26;РПА МЮ РФ;2012
1383;Муж;28;ВятГУ;N/A
1384;Муж;49;ЮУрГУ;1989
1385;Муж;40;СыктГУ;1998
1386;Муж;28;ТУСУР;N/A
1387;Муж;35;ПГУПС;1995
1388;Жен;43;МГЭИ;N/A
1389;Жен;34;ТюмГНГУ;2010
1391;Муж;53;УрФУ;1986
1392;Жен;33;СПбГУ;2009
1394;Муж;26;ДВГУ;2011
1395;Муж;43;ТоГУ;1995
1396;Муж;30;СГА;2006
1397;Муж;34;УГТУ;2004
1401;Муж;33;ХТИ;2009
1402;Жен;36;КрасГАУ;2002
1403;Муж;51;ДВГУПС;1988
1404;Жен;34;РГГУ;2011
1406;Муж;32;БрГУ;2006
1407;Муж;39;НИ МГУ им. Огарева;N/A
1410;Муж;24;ДВГТУ;2013
1412;Муж;34;Дальрыбвтуз;1998
1413;Жен;28;ДВФУ;2008
1414;Муж;41;РВИРВ им. Неделина;1997
1415;Муж;46;БГТУ;1993
1417;Муж;34;ДВФУ;N/A
1418;Жен;34;ДВФУ;2004
1419;Муж;27;АмГУ;2013
1420;Муж;55;НИУ МЭИ;1982
1422;Жен;42;КГУ;N/A
1423;Муж;29;МГОУ;2009
1424;Муж;22;БГТУ им. В. Г. Шухова;2015
1425;Жен;35;НИ;2004
1426;Жен;37;ВятГУ;2001
1428;Жен;34;ИвГУ;2005
1429;Муж;42;МГУ;N/A
1430;Муж;55;ВлГУ;1993
1432;Муж;40;МЭСИ;2010
1436;Жен;33;МГУС / РГУТиС;2001
1437;Жен;38;ВГИК;2002
1438;Муж;49;РГУНГ им. Губкина;N/A
1442;Жен;43;МАИ;N/A
1446;Муж;56;МЭИ;1983
1448;Муж;54;МАТИ;N/A
1449;Муж;26;РГАТА;2011
1452;Муж;45;МИРЭА;1994
1453;Муж;18;МАИ;N/A
1455;Муж;46;РГОТУПС;N/A
1456;Муж;30;ПГНИУ;2009
1457;Жен;46;РУК;2002
1458;Жен;60;МГУС / РГУТиС;1985
1459;Муж;25;МАТИ;N/A
1460;Жен;51;МГУ;1987
1461;Муж;57;МИИГАиК;1985
1462;Муж;27;НИУ МЭИ;2013
1463;Муж;47;ВГИК;N/A
1464;Муж;35;МГОУ;2008
1465;Муж;45;ВИТУ;1994
1468;Муж;30;МАИ;2009
1469;Жен;26;НИЯУ МИФИ;2012
1473;Жен;39;МГППУ;1999
1474;Жен;47;МГСУ НИУ;1993
1475;Жен;39;ИГУПИТ;2007
1477;Жен;45;МГТУ Станкин;1994
1478;Муж;31;СамГУ;2007
1479;Муж;39;УлГТУ;2000
1480;Муж;33;КГЭУ;2006
1481;Муж;30;КГУ им. Ульянова-Ленина;2008
1482;Жен;19;ТГУ;N/A
1484;Муж;40;СамГТУ;1998
1485;Муж;36;РЭУ им. Г. В. Плеханова;N/A
1486;Муж;31;МТУСИ;2009
1487;Муж;36;МГПУ;2003
1489;Жен;55;МАИ;N/A
1490;Муж;45;МГТУ Станкин;N/A
1491;Жен;36;МЭФИ;2001
1492;Муж;52;МГУЛ;1986
1493;Муж;37;РАНХиГС при Президенте РФ;N/A
1497;Муж;33;ИНЭКА;N/A
1498;Жен;39;ГУУ;2000
1499;Муж;30;АГУ;2009
1501;Муж;60;МАИ;1981
1503;Муж;26;УлГТУ;2014
1504;Жен;55;МГУПБ;1985
1505;Жен;36;СГА;2002
1506;Муж;46;МФЮА;N/A
1507;Жен;27;СГТУ им. Ю.А. Гагарина;2012
1508;Муж;26;МИРЭА;2013
1509;Жен;45;КГАСУ;N/A
1510;Жен;59;СамГТУ;1982
1511;Муж;29;ВолГУ;N/A
1512;Муж;40;СГСЭУ;2002
1513;Жен;29;МГАКХиС;2010
1515;Муж;25;ВГАФК;2012
1516;Муж;44;МГППУ;N/A
1517;Жен;36;МПСИ;N/A
1519;Муж;47;СибАДИ;N/A
1521;Муж;31;СГТУ;N/A
1522;Муж;34;КубГУ;2004
1524;Муж;40;КубГАУ;2000
1525;Муж;44;МГГУ;N/A
1527;Жен;26;БашГУ;2012
1529;Муж;18;МГУ;2014
1530;Жен;51;ТГУ;1988
1531;Муж;41;УрФУ;N/A
1534;Муж;25;КубГУ;2013
1535;Муж;40;РГУПС;1998
1536;Муж;29;СГУ;2009
1537;Жен;38;СГУ;2000
1541;Муж;46;ПГТУ;1994
1542;Жен;26;КГУФКСТ;2013
1544;Жен;44;БУПК;2006
1546;Жен;34;КубГАУ;N/A
1555;Муж;25;МГУПС;2015
1559;Жен;27;ИМСИТ;2012
1561;Жен;26;ЮУрГУ;2012
1563;Жен;38;ВГПУ;2001
1564;Муж;31;СГА;2008
1565;Муж;39;ВГТУ;1999
1566;Муж;22;МГУПИ;2015
1567;Муж;39;МГТУ им. Баумана;2000
1568;Муж;45;РАНХиГС;2005
1569;Муж;41;ЧГУ им. Ульянова;N/A
1570;Муж;24;МАТИ;2014
1571;Жен;32;УдГУ;2008
1572;Муж;39;СГТУ им. Ю.А. Гагарина;2002
1573;Муж;37;ВГУ;2001
1574;Муж;41;ЛГТУ;2012
1576;Жен;36;БГТУ им. Шухова;2002
1577;Муж;41;ДПИ НГТУ;1997
1578;Муж;32;НИУ МЭИ;2008
1579;Муж;25;ТГУ им. Державина;N/A
1580;Муж;34;ИГХТУ;2004
1581;Муж;46;ТГТУ;2013
1583;Муж;36;МИЭМП;2002
1585;Муж;32;РПА МЮ РФ;2010
1586;Жен;35;ВлГУ им. А.Г. и Н.Г. Столетовых;2004
1590;Жен;33;ВГУ;2006
1591;Муж;33;ВолГУ;2005
1592;Муж;31;СГА;2009
1593;Муж;32;БелГУ;2011
1594;Муж;31;БГУ им. Петровского;N/A
1595;Жен;30;РГУ им. Есенина;2008
1596;Муж;34;КГСХА;2006
1598;Муж;30;РУК;2010
1599;Жен;38;РосЗИТЛП;2010
1600;Муж;36;СГА;2005
1601;Жен;41;МГУ;1998
1603;Муж;42;МИЭП;2003
1604;Муж;32;ТГТУ;2006
1605;Жен;43;ТулГУ;1995
1606;Муж;44;ИГТА;1994
1607;Жен;36;БГУ им. Петровского;2004
1608;Муж;58;СГА;2007
1609;Муж;33;ИГЭУ им. Ленина;2007
1611;Муж;37;БГТУ;1941
1612;Муж;37;ОГУ;2001
1613;Муж;31;ВлГУ им. А.Г. и Н.Г. Столетовых;2013
1616;Жен;34;СПбГТИ;2005
1617;Муж;34;МПСИ;N/A
1618;Жен;60;ВГПУ;1983
1619;Муж;51;ВКА им. Можайского;1988
1620;Муж;29;ВГСХА;2010
1621;Муж;31;СПбГУАП;2007
1622;Муж;23;СПбГУ;N/A
1623;Муж;40;ВлГУ;N/A
1624;Муж;29;ПетрГУ;2010
1625;Жен;34;СПбГЭУ;2004
1626;Муж;40;СПбГУ;N/A
1627;Муж;31;СПбГТИ;2008
1629;Муж;24;ТюмГНГУ;2014
1630;Муж;45;РГПУ им. Герцена;N/A
1631;Муж;36;ТУСУР;2009
1633;Жен;34;МИП;2005
1634;Жен;40;ОГАУ;2014
1636;Муж;36;СПбГЭТУ;2001
1637;Муж;41;ПсковГУ;1999
1638;Муж;27;РГГУ;2015
1639;Жен;37;ТГСХА;2011
1641;Муж;40;УрГЮА;1998
1642;Муж;42;УрФУ;1997
1644;Муж;33;КНИТУ;2006
1645;Муж;37;ТГУ;2001
1646;Муж;54;ННГАСУ;1984
1648;Муж;45;РГУФКСМиТ;1993
1649;Муж;31;СГУ им. Чернышевского;2008
1650;Муж;34;УрГПУ;2003
1654;Муж;36;ХГУ;2003
1655;Муж;34;КрасГМУ;2009
1656;Жен;27;СибУПК;2011
1657;Жен;35;КрасГАУ;2003
1658;Муж;24;МГУ им. адмирала Невельского;2008
1659;Муж;46;АлтГУ;1996
1660;Муж;26;КнАГТУ;2015
1661;Муж;35;МГУ;2008
1662;Жен;34;НГУЭУ;2005
1663;Муж;33;ВГУЭС;2003
1664;Муж;26;ЧелГУ;2015
1666;Муж;37;НГТУ;2002
1667;Муж;27;ТУСУР;2011
1669;Жен;34;СахГУ;2012
1672;Муж;36;Дальрыбвтуз;N/A
1673;Жен;46;БГУ;2000
1674;Муж;59;БГУ;1978
1675;Муж;28;ТоГУ;N/A
1676;Муж;25;СахГУ;2014
1678;Муж;39;ИрГТУ;2001
1681;Муж;32;МГСУ-МИСИ;2006
1682;Жен;24;МГЛУ;2014
1683;Муж;25;МФЮА;N/A
1684;Муж;33;ПИ;N/A
1686;Муж;31;МГУ;2011
1687;Жен;34;МЭСИ;N/A
1688;Муж;37;МАДГТУ;2003
1691;Муж;36;МТУСИ;N/A
1692;Муж;41;МГУ;1999
1694;Муж;28;МГУ;2009
1695;Жен;38;МГУ;2009
1697;Муж;38;РЭА им. Г. В. Плеханова;2002
1698;Муж;32;СФГА;2006
1699;Муж;41;СПбГУ;1997
1700;Муж;33;МИФИ;2006
1701;Муж;50;МАДГТУ;1989
1702;Жен;32;МФЮА;2006
1704;Жен;39;СПбГУП;2000
1705;Муж;39;СПбГУ;N/A
1706;Муж;29;МФЮА;2009
1707;Муж;44;РГЭУ РИНХ;1993
1708;Муж;40;МИФИ;2001
1709;Муж;39;МФЮА;N/A
1710;Муж;32;МГГУ;2009
1711;Муж;46;ВолгГТУ;1994
1712;Муж;32;МГУИЭ;2007
1714;Муж;33;МГСУ-МИСИ;2005
1716;Муж;29;МФПУ Синергия;2009
1718;Муж;38;Университет машиностроения;2000
1719;Муж;36;МГТУ им. Косыгина;2006
1720;Муж;37;ВЗФЭИ;2006
1722;Жен;33;РГСУ;N/A
1724;Муж;48;Университет машиностроения;N/A
1725;Муж;31;МГГУ;2008
1728;Муж;31;МГУ;2010
1731;Жен;28;МосГУ;2010
1732;Жен;46;МГЛУ;1993
1734;Муж;27;РГГУ;2011
1735;Муж;31;МАИ;N/A
1736;Муж;42;РХТУ им. Менделеева;1998
1739;Муж;34;МГУС / РГУТиС;2006
1740;Муж;30;МИЭТ;N/A
1741;Муж;31;ЮУрГУ;1973
1742;Муж;29;МФЮА;2010
1743;Муж;33;ВКА им. Можайского;2005
1744;Муж;33;МГУ;N/A
1745;Муж;32;ЭПИ;N/A
1746;Муж;34;РХТУ им. Менделеева;2007
1751;Муж;31;МФЮА;2009
1753;Муж;26;МГОУ;N/A
1754;Муж;31;РосНОУ;2011
1755;Муж;45;КГТУ;N/A
1756;Муж;34;ПГСХА;2006
1757;Муж;28;МГЮА;N/A
1758;Жен;35;РУК;N/A
1759;Муж;39;ДГТУ;2000
1761;Муж;37;МГУТУ;2009
1762;Муж;27;АГЗ МЧС России;2012
1764;Муж;35;МГСУ НИУ;2004
1765;Муж;35;ВятГСХА;2005
1766;Муж;35;МГУС / РГУТиС;2004
1767;Муж;33;МЭИ;2006
1768;Муж;39;ПИ;2002
1769;Жен;34;АТиСО;2004
1770;Жен;27;МГАВТ;2011
1772;Муж;33;ИГАСУ;2006
1773;Муж;34;ВУ МО РФ;2004
1774;Жен;31;МГУТУ;N/A
1776;Жен;35;МГПИ им. Евсевьева;2002
1777;Муж;48;УГАТУ;N/A
1778;Муж;29;СГСЭУ;2010
1779;Муж;34;ВГСХА;2005
1780;Муж;48;НИ МГУ им. Огарева;1993
1781;Муж;32;СГУ им. Чернышевского;2006
1782;Муж;58;СГСЭУ;1991
1783;Муж;42;ПГСХА;N/A
1784;Муж;28;МГАВТ;2011
1785;Жен;35;МГТУ Станкин;2004
1786;Муж;48;МГУПС-МИИТ;1992
1788;Муж;36;МАИ;1945
1789;Муж;30;БИТИ НИЯУ МИФИ;2010
1790;Муж;38;ПГУ;2000
1792;Муж;39;СГАУ им. Королева;2007
1793;Муж;38;ТГУ;2005
1795;Жен;34;СГТУ им. Ю.А. Гагарина;2004
1798;Муж;34;КГЭУ;N/A
1799;Муж;38;МГУ им. Огарева;2001
1800;Жен;35;СГАСУ;2005
1804;Муж;36;СГТУ;2010
1805;Жен;36;ТГУ;2002
1806;Жен;51;ННГУ им. Лобачевского;1990
1811;Жен;33;БашГУ;2005
1813;Муж;30;СамГТУ;N/A
1814;Муж;30;МЭСИ;2008
1815;Муж;30;СамГТУ;N/A
1817;Муж;28;УлГТУ;N/A
1818;Муж;30;СГАУ им. Королева;N/A
1819;Муж;30;ИТА ЮФУ;N/A
1820;Муж;27;РГСУ;N/A
1821;Муж;34;СПбГПУ Политех;2004
1822;Жен;38;РУДН;2001
1824;Муж;31;СамГТУ;2007
1825;Жен;38;ПИ;2010
1826;Муж;26;ЧГУ им. Ульянова;2012
1827;Муж;28;СГА;2009
1829;Муж;31;ДГТУ;N/A
1831;Жен;41;ЧГУ;2005
1833;Жен;37;ЮФУ;2001
1834;Муж;43;ЧГУ;1996
1835;Муж;49;ГГНТУ;1983
1836;Муж;30;СКГМИ;2002
1838;Жен;32;МГСУ-МИСИ;N/A
1839;Жен;32;РГЭУ РИНХ;2005
1840;Муж;48;СевКавГТУ;2008
1841;Муж;35;КубГАУ;2000
1843;Муж;35;КубГТУ;2005
1844;Муж;32;КубГТУ;2011
1845;Муж;32;СКГМИ;2005
1846;Муж;34;КубГУ;N/A
1847;Муж;37;ГГНТУ;2006
1849;Муж;46;ЧГУ;1998
1851;Муж;28;КГУКИ;2009
1852;Муж;37;ОГАУ;2001
1853;Муж;28;МГУ;2015
1854;Муж;39;КГТА им. Дегтярева;1996
1856;Муж;34;БУПК;2004
1857;Жен;27;СКГМИ;N/A
1860;Муж;23;ДГТУ;2015
1861;Муж;31;ТТИ ЮФУ;2013
1862;Муж;32;ДГУ;2007
1863;Муж;31;СевКавГТУ;2007
1864;Муж;32;РГСУ;2011
1865;Муж;54;ЧГУ;1985
1866;Муж;29;РГУПС;2015
1867;Муж;25;МГОУ;2014
1869;Муж;20;УралГУФК;2010
1870;Муж;32;МГУ;N/A
1871;Муж;27;ТГСХА;2010
1872;Муж;29;СГТУ;2010
1873;Муж;40;СГТУ им. Ю.А. Гагарина;1999
1876;Муж;24;МГУ;2012
1877;Жен;25;ДВГУПС;2014
1878;Муж;20;ДВФУ;2014
1879;Муж;33;АГТУ;2008
1880;Муж;35;РГУПС;N/A
1884;Муж;30;СГТУ;2008
1885;Муж;26;НИ МГУ им. Огарева;2012
1886;Муж;34;КГУ им. Ульянова-Ленина;2004
1887;Муж;51;СГАУ им. Королева;1988
1888;Муж;24;СГТУ;2015
1889;Муж;34;ИрГТУ;2008
1890;Муж;38;КНИТУ;N/A
1891;Муж;24;УГАТУ;2015
1894;Муж;30;ПГСХА;2009
1895;Муж;26;СГАУ им. Королева;2012
1896;Муж;25;ВолГАУ;2014
1897;Муж;24;ВПИ;2015
1898;Муж;29;УрГПУ;2010
1899;Жен;31;УГГУ;2014
1900;Муж;60;ТПУ;1978
1901;Муж;42;РГТЭУ;1996
1902;Муж;41;СевКавГТУ;1997
1903;Жен;30;ВГУЭС;2012
